,id,-,sentiment,text
365,2461,Borderlands,1,I feel like I accomplished something beautiful and though in reality most I did was suffer and die...
372,2463,Borderlands,0,Hey @Borderlands i cant access the new dlc. I can start the mission but then nothing. I have my game on epic
373,2463,Borderlands,0,"Hey @ Borderlands I can not access the new dlc. I can start the mission, but then nothing. I put my game on epic"
374,2463,Borderlands,0,Hey @ Borderlands i cant access the new Focus. I can start the mission but then nothing. I have my game on epic
375,2463,Borderlands,0,Hey @Borderlands u cant access the console dlc. I can start the mission but then nothing. I have my game on epic
376,2463,Borderlands,0,Hey @Borderlands i cant access me the four new dlc. I still can start the mission quickly but then nothing. now I have hit my game on epic
377,2463,Borderlands,0,played @Borderlands i have access the new dlc. I can open the mission but then nothing. You have my game on epic
390,2466,Borderlands,1,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that won't play fort. And have 1700... Want psycho. Will get him. I am borderlands and Overwatch fan and he is Psycho and Junkratt
391,2466,Borderlands,1,"I'm here... with Samsung, that's full of homework. Away from PS4 and Samsung that won't continue to play. And have 1700... want Psycho. Will get him. I'm a frontier commuter and Overwatch fan and he's Psycho and Junkratt"
392,2466,Borderlands,1,"I'm here... With Samsung, which is full of home affairs. Away from F4 and Samsung that won't play fort. And have 1700... Want psycho. Want him. I am borderlands and Overwatch fan and he is Psycho and Jratt"
393,2466,Borderlands,1,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that we play fort. And have 1700... Want psycho. Will get paid. I am borderlands and Overwatch s and he is Psycho... Awesome
394,2466,Borderlands,1,Now I am happy here... With Samsung that is full lots of homeworks. Be Away from ps4 and of Samsung that is won't the play fort. And have the 1700... Want psycho. Will get him. I am borderlands and Overwatch and fan and he said is Psycho and Junkratt
395,2466,Borderlands,1,I am here... and Samsung like is full fucking homeworks. Phone from ps4 and Samsung that has't play fort. will have 1700... Want psycho. Will have me. I am borderlands and Overwatch fan and this is Psycho and Junkratt
396,2467,Borderlands,1,As amazing as this is.... It's been out for MONTHS.... . Please.. . PLEASE.. . Tell us about the Ascension Bluff DOOR.. . It's been A YEAR.
397,2467,Borderlands,1,s been out for months.... Please... PLEASE... Tell us about the Ascension Bluff Door... It has been a YEAR.
398,2467,Borderlands,1,As amazing as it may be... It was for MONTHS... Please... PLEASE... Tell us about the Ascension of the Bluff Door... It has been a YEAR.
399,2467,Borderlands,1,As amazing of this is.... This been out for MONTHS....... PLEASE... Tell us about the Ascension Bluff DOOR... It's been A YEAR.
400,2467,Borderlands,1,As extremely amazing that as this is.... 3 It's been out preparing for some MONTHS..... Please... We PLEASE... Tell us about the Ascension Base Bluff Station DOOR... 2 It's really been A YEAR.
401,2467,Borderlands,1,As amazing saying That is.... It's also happening for MONTHS.....<unk>... PLEASE... Tell us about the Last Bluff here... It's FOR A YEAR.
408,2469,Borderlands,1,"Perfect casting for Lilith, most anticipated film"
409,2469,Borderlands,1,"Perfect casting for Lilith, the most anticipated film"
410,2469,Borderlands,1,"Great casting for ""Lilit,"" the most anticipated film"
411,2469,Borderlands,1,"Perfect casting powers Lilith, most anticipated film"
412,2469,Borderlands,1,"Perfect casting for first Lilith, most anticipated film"
413,2469,Borderlands,1,"Perfect Time for Lilith, most anticipated film"
414,2470,Borderlands,0,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys can’t figure this out.
415,2470,Borderlands,0,@ GearboxOfficial Fix Borderlands 3 Achievements. This is unreal that you can't figure it out.
416,2470,Borderlands,0,@ GearboxOfficial fix the achievements of Borderlands 3. It's unreal that you guys can't understand this.
417,2470,Borderlands,0,@GearboxOfficial fix Borderlands 3 achievements. This is unreal that you guys dont figure it out.
418,2470,Borderlands,0,@GearboxOfficial fix Borderlands 3 achievements. com This is all unreal bad that you guys can ’ t figure about this out.
419,2470,Borderlands,0,@GearboxOfficial fix Borderlands 3 achievements. IT is unreal that you guys will check this out.
420,2471,Borderlands,0,@GearboxOfficial  @Borderlands I love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Then you decide that the way that I'm playing wasn't the way you had intended so you weaken my favorite anoint...
421,2471,Borderlands,0,"@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325 hours beating the game twice and working like crazy to get the weapons and ointments I want. Then you decide that the way I play was not what you intended, so you weaken my favorite album..."
422,2471,Borderlands,0,@ GearboxOfficial @ Borderlands I love (d) this game. I spent 325hrs beating the game twice and farming like crazy to get the weapons and money I want.
423,2471,Borderlands,0,@GearboxOfficial  @Borderlands fucking love(d) this game. I've spent 325hrs beating the game twice and farming like crazy to get the weapons and anoints that I want. Only you discover that one way that I'm playing wasn't the way you had wanted so I weaken my favorite anoint...
424,2471,Borderlands,0,@GearboxOfficial @Borderlands I absolutely love ( d ) this game. I've spent my 325hrs beating the game twice and farming like crazy to get the weapons and those anoints there that I want. Then you decide that me the very way that I'W m playing wasn't the way those you had intended so you you totally weaken my favorite anoint...
425,2471,Borderlands,0,@GearboxOfficial @Borderlands I love(d) this game. But've spent 325hrs beating your game twice and farming like crazy to get which way those anoints that I want. And you say that that way that I'm playing wasn't which way it had intended so you weaken my favorite anoint...
444,2475,Borderlands,1,"Just officiated a gay wedding in Borderlands 3, feeling powerful rn."
445,2475,Borderlands,1,I just celebrated a gay wedding in Borderlands 3 and felt powerful.
446,2475,Borderlands,1,"Just played a gay wedding in Borderlands 3, feeling powerful."
447,2475,Borderlands,1,"Just officiated a gay wedding in Borderlands 3, the powerful rn."
448,2475,Borderlands,1,"Just officiated a gay fan wedding in WWE Borderlands Episode 3, feeling powerful rn."
449,2475,Borderlands,1,"once officiated a gay wedding in Borderlands 3, as powerful rn."
450,2476,Borderlands,1,Loving the new DLC!!!. @Borderlands @DuvalMagic @GearboxOfficial pic.twitter.com/PKZJxlGXLj
451,2476,Borderlands,1,I love the new DLC!!!. @ Borderlands @ DuvalMagic @ GearboxOfficial pic.twitter.com / PKZJxlGXLj
452,2476,Borderlands,1,Catching the new DLC!!!. @ Borderlands @ DuvalMagic @ GearboxOfficial pic.fm / PKZJxlGXLj
453,2476,Borderlands,1,Loving the new DLC!!!. RhandlerR RhandlerR RhandlerR pic.twitter.com/PKZJxlGXLj
454,2476,Borderlands,1,F Loving the new DLC!!!. RhandlerR RhandlerR RhandlerR pic.twitter.com/PKZJxlGXLj
455,2476,Borderlands,1,one
462,2478,Borderlands,1,Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe
463,2478,Borderlands,1,"Lil preview of a Mayan drawing I've been working on! Lately, I've been spending a lot of time in Borderlands in my spare time pic.twitter.com / 1nYE0S5cMe"
464,2478,Borderlands,1,Lil preview of a Maya drawing I've been chiming away at! Been sinking a lot of time into Borderlands in my offer hours late pic.facebook.com / 1nYE0S5cMe
465,2478,Borderlands,1,Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe
466,2478,Borderlands,1,C Lil preview of a Maya drawing I've been chipping away at! Been sinking a lot of time into Borderlands in my off hours lately pic.twitter.com/1nYE0S5cMe
467,2478,Borderlands,1,can
480,2481,Borderlands,1,Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo
481,2481,Borderlands,1,Have u played Borderlands 3? Pretty fun imo. Anyway whateves pic.twitter.com / Uoute82ADo
482,2481,Borderlands,1,Have u played borderlands 3? Pretty fun imo. Anyways whatsoever pic.facebook.com / Uoute82ADo
483,2481,Borderlands,1,Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo
484,2481,Borderlands,1,TV Have u played borderlands 3? Pretty fun imo. Anyways whateves pic.twitter.com/Uoute82ADo
485,2481,Borderlands,1,of
504,2487,Borderlands,1,"Just started playing Borderlands 3: guns, love, and tentacles only to hear the voice of half of my favorite youtube channel @GameGrumps . Hell yeah @egoraptor , forever apart of one of the best @GearboxOfficial games as a creepy ass character."
505,2487,Borderlands,1,"I just started playing Borderlands 3: weapons, love and tentacles, just to hear the voice of half of my favorite channel @ GameGrumps. Hell yeah @ egoraptor, forever separated from one of the best @ GearboxOfficial games as a creepy ass character."
506,2487,Borderlands,1,"Just started playing Borderlands 3: Weapons, Love, and Tentacles just to hear the voice of half of my favorite YouTube channel @ GameGrup."
507,2487,Borderlands,1,"Just started playing Borderlands 3: guns, love, and tentacles wanting to lose the voices of half of another favorite youtube channel @GameGrumps. Hell yeah @egoraptor, forever apart of one of the best @GearboxOfficial games as a creepy ass cartoon."
508,2487,Borderlands,1,"He Just started off playing it Borderlands Season 3 : with guns, love, and tentacles only later to hear the voice of my half of my favorite youtube channel @GameGrumps. Hell yeah @egoraptor, forever apart because of one of the best @GearboxOfficial with games plays as a creepy ass character."
509,2487,Borderlands,1,"Just started playing Borderlands 3: guns, love, bad tentacles again and hear a voice of half of an old music channel @GameGrumps. Hell yeah @egoraptor, the apart of one of the best @GearboxOfficial games as a creepy ass demon."
510,2488,Borderlands,1,I know it doesnt look like much but borderlands is my favorite game!!! Thank you @SmilingOcean_ pic.twitter.com/X3dyPtNALD
511,2488,Borderlands,1,"I know it doesn't look like much, but Borderlands is my favorite game!!! Thank you @ SmilingOcean _ pic.twitter.com / X3dyPtNALD"
